National Administrator	Account Type	Account Holder Name	Installation ID	Company Registration No	Account Status	Installation Type	Installation Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Installation ID	Installation Name	Permit ID	Permit Entry Date	Permit Expiry Revocation Date	Subsidiary Company	Parent Company	E PRTR identification	Main Address Line	Secondary Address Line	Postal Code	City	Country	Latitude	Longitude	Main Activity	Name	Main Address Line	Secondary Address Line	Postal Code	City	Country	Allowance_Allocation_2005	Verified_Emission_2005	Allowance_Allocation_2006	Verified_Emission_2006	Allowance_Allocation_2007	Verified_Emission_2007	Allowance_Allocation_2008	Verified_Emission_2008	Allowance_Allocation_2009	Verified_Emission_2009	Allowance_Allocation_2010	Verified_Emission_2010	Allowance_Allocation_2011	Verified_Emission_2011	Allowance_Allocation_2012	Verified_Emission_2012	Allowance_Allocation_2013	Verified_Emission_2013	Allowance_Allocation_2014	Verified_Emission_2014	Allowance_Allocation_2015	Verified_Emission_2015	Allowance_Allocation_2016	Verified_Emission_2016	Allowance_Allocation_2017	Verified_Emission_2017	Allowance_Allocation_2018	Verified_Emission_2018	Allowance_Allocation_2019	Verified_Emission_2019	Allowance_Allocation_2020	Verified_Emission_2020	Total_Allowance_Allocation_2005	Total_Allowance_Allocation_2006	Total_Allowance_Allocation_2007	Total_Allowance_Allocation_2008	Total_Allowance_Allocation_2009	Total_Allowance_Allocation_2010	Total_Allowance_Allocation_2011	Total_Allowance_Allocation_2012	Total_Allowance_Allocation_2013	Total_Allowance_Allocation_2014	Total_Allowance_Allocation_2015	Total_Allowance_Allocation_2016	Total_Allowance_Allocation_2017	Total_Allowance_Allocation_2018	Total_Allowance_Allocation_2019	Total_Allowance_Allocation_2020
Hungary	100-Holding Account	KRONOSPAN-MOFA Hungary Farostlemezgyártó Kft. 	148	02-09-069663	open	Account holder	KRONOSPAN-MOFA Hungary Farostlemezgyártó Kft.	Budapesti országút	72	7700	Mohács	Hungary	148	KRONOSPAN-MOFA Farostlemezgyár	HU-UHG5290-1-04	2005-01-01					Budapesti országút	72	7700	Mohács	HU	46.026317108	18.671486388	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	28581	25009	28581	7481	28581	14969	26205	27520	24817	26773	37030	35360	37098	37536	25372	25575	29564	4253	29050	297	18748	290	16403	9362	14130	NA	11931	NA	9804	NA	7756	NA	28581	28581	28581	26205	24817	37030	37098	25372	29564	29050	18748	16403	14130	11931	9804	7756
Hungary	100-Holding Account	AC-DC Logisztikai Park Zrt. 	149	16-10-001656	closed	Account holder	AC-DC Logisztikai Park Zrt.	Tószegi út	2	5000	Szolnok	Hungary	149	AC-DC Logisztikai Park Zrt.	HU-UHG5430-10-04	2005-01-01	2012-12-31			1.(c)	Tószegi út	2	5000	Szolnok	HU	47.158649874	20.17740077	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	69366	51252	69366	44281	69366	41932	51767	10619	51767	1420	51767	893	51767	151	51767	238										NA		NA		NA		NA	69366	69366	69366	51767	51767	51767	51767	51767	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Nagykanizsa Téglagyár Burkoló- és Falazóanyaggyártó Kft. 	150	20-09-061402	closed	Account holder	Nagykanizsa Téglagyár Burkoló- és Falazóanyaggyártó Kft.	Csengery utca	89	8800	Nagykanizsa	Hungary	150	Nagykanizsai Téglagyár	HU-UHG5152-8A-04	2005-01-01	2014-02-06			3.(g)	Csengery utca	89	8800	Nagykanizsa	HU	46.441427483	16.990672968	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	10515	5801	10515	3007	10515	3355	6794	2968	6794	2079	6794	2244	6794	1223	6794	1081	3266	67	0	Not Reported	0		0		0	NA	0	NA	0	NA	0	NA	10515	10515	10515	6794	6794	6794	6794	6794	3266	0	0	0	0	0	0	0
Hungary	100-Holding Account	Nagykõrösi Konzervgyár ZRt. 	151	13-10-040707	closed	Account holder	Nagykõrösi Konzervgyár ZRt.	József Attila utca	1	2750	Nagykõrös	Hungary	151	Nagykorösi Konzervgyár tüzeloberendezései	HU-UHG5337-1-04	2005-01-01					József Attila utca	1	2750	Nagykõrös	HU	47.033702622	19.758552969	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10659	3741	10659	1439	10659	238	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	10659	10659	10659	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Nestlé Hungária Kft. 	152	05-09-003669	open	Account holder	Nestlé Hungária Kft.	Lechner Ödön fasor	7	1095	Budapest	Hungary	152	futoberendezések (kazánok, szárítók)	HU-UHG5436-1-04	2005-01-01				5.(e)	Darling utca	1	9737	Bük	HU	47.39194523	16.750239371	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	9312	11993	9312	11244	9312	10650	11901	10073	11901	8596	11901	8426	11901	11507	11901	12114	6627	13820	5930	15434	5253	15069	4596	13680	3959	NA	3343	NA	2747	NA	2173	NA	9312	9312	9312	11901	11901	11901	11901	11901	6627	5930	5253	4596	3959	3343	2747	2173
Hungary	100-Holding Account	Nitrogénmûvek ZRt. 	153	19-10-000148	open	Account holder	Nitrogénmûvek ZRt.	Hõsök tere	14	8105	Pétfürdõ	Hungary	153	Földgáztüzelésu kazánüzem	HU-UHG5216-1-04	2005-01-01				4.(b).I	Hosök tere	14	8105	Pétfürdõ	HU	47.156759165	18.140699023	41-Production of ammonia	NA	NA	NA	NA	NA	NA	20347	12954	20347	9707	20347	28556	12854	26156	12854	23909	12854	29890	12854	20297	12854	16084	763803	673161	750108	896107	736275	768493	722317	864224	708227	NA	694020	NA	679657	NA	665262	NA	20347	20347	20347	12854	12854	12854	12854	12854	763803	750108	736275	722317	708227	694020	679657	665262
Hungary	100-Holding Account	Veolia Energia Magyarország Zrt. 	154	13-10-041573	open	Account holder	Veolia Energia Magyarország Zrt.	Szabadság út	301.	2040	Budaörs	Hungary	154	Nyíregyházi Telephely	HU-UHG5339-1-04	2005-01-01				1.(c)	Bethlen Gábor utca	92	4400	Nyíregyháza	HU	47.956458	21.698868	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	126156	91210	126156	87151	126156	47659	84006	28479	84006	39064	84006	35434	84006	44724	84006	40569	49972	57756	44895	59548	40835	61644	36853	60291	32989	NA	29246	NA	25617	NA	22112	NA	126156	126156	126156	84006	84006	84006	84006	84006	49972	44895	40835	36853	32989	29246	25617	22112
Hungary	100-Holding Account	Ózdi Acélmuvek Kft. 	155	05-09-002456	open	Account holder	Ózdi Acélmuvek Kft.	Max Aicher út	1.	3600	Ózd	Hungary	155	Ózdi Acélmuvek Kft.	HU-UHG5382-5-04	2005-01-01				2.(b)	Kovács Hagyó Gyula út	7	3600	Ózd	HU	48.242987797	20.333475515	24-Production of pig iron or steel	NA	NA	NA	NA	NA	NA	60003	37083	60003	46808	60003	42605	39733	55542	33934	24653	33934	16381	33934	26770	33934	11788	14857	22030	29197	22135	40950	25201	40197	32411	39435	NA	38666	NA	37887	NA	37106	NA	60003	60003	60003	39733	33934	33934	33934	33934	14857	29197	40950	40197	39435	38666	37887	37106
Hungary	100-Holding Account	Ózdi Távhõtermelõ és Szolgáltató Kft. 	156	05-09-004801	open	Account holder	Ózdi Távhõtermelõ és Szolgáltató Kft.	Zrínyi út	3	3600	Ózd	Hungary	156	Ózdi Távho Kft.	HU-UHG5325-1-04	2005-01-01					Zrínyi út	3	3600	Ózd	HU	48.219638535	20.300535189	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	27125	26177	27125	17442	27125	15334	24109	15904	24109	15355	24109	16454	24109	14729	24109	13851	11334	14738	10143	11751	8986	12464	7865	13878	6780	NA	5729	NA	4713	NA	3732	NA	27125	27125	27125	24109	24109	24109	24109	24109	11334	10143	8986	7865	6780	5729	4713	3732
Hungary	100-Holding Account	Pankaszi Téglaipari Kft. 	157	18-09-101662	closed	Account holder	Pankaszi Téglaipari Kft.	Hrsz	019	9937	Pankasz	Hungary	157	Téglagyár Pankasz	HU-UHG5416-8A-04	2005-01-01					Téglagyári út Hrsz	019/3	9937	Pankasz	HU	46.838613185	16.496198976	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	1671	0	1671	0	1671		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	1671	1671	1671	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Pannon Hõerõmû Energiatermelõ, Kereskedelmi és Szolgáltató ZRt. 	158	02-10-060024	open	Account holder	Pannon Hõerõmû Energiatermelõ, Kereskedelmi és Szolgáltató ZRt.	Edison utca	1	7630	Pécs	Hungary	158	Pannon Hoeromu Rt. Pécsi Eromu	HU-UHG5154-1-04	2005-01-01				1.(c)	Edison utca	1	7630	Pécs	HU	46.064129368	18.263690586	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	375649	255831	375649	198566	375649	182204	265611	125427	265611	101671	255873	93729	255873	61291	255873	36926	92794/150230****	11361	83041	2748	36784	4616	32196	2829	27752	NA	23452	NA	19291	NA	15280	NA	375649	375649	375649	265611	265611	255873	255873	255873	243024	83041	36784	32196	27752	23452	19291	15280
Hungary	100-Holding Account	Pannon Tégla Építõanyaggyártó és Kereskedelmi Kft. 	159	02-09-060810	open	Account holder	Pannon Tégla Építõanyaggyártó és Kereskedelmi Kft.	József Attila utca	26	7623	Pécs	Hungary	159	Pannon Tégla Kft. Bonyhádi Gyáregysége	HU-UHG5301-8A-04	2005-01-01	2014-01-31			3.(g)	Berekalja dûlõ	8	7150	Bonyhád	HU	46.275676212	18.518155494	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	10789	2270	10789	1659	10789	1228	2181	1276	2181	1343	0	Not Reported	0	Not Reported	0	Not Reported		Not Reported		Not Reported						NA		NA		NA		NA	10789	10789	10789	2181	2181	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Pannon Tégla Építõanyaggyártó és Kereskedelmi Kft. 	160	02-09-060810	closed	Account holder	Pannon Tégla Építõanyaggyártó és Kereskedelmi Kft.	József Attila utca	26	7623	Pécs	Hungary	160	Pannon Tégla Kft. Dombóvári Gyáregysége	HU-UHG5334-8A-04	2005-01-01	2010-03-09			3.(g)	Kórház utca	11	7200	Dombóvár	HU	46.376765801	18.145418053	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	22875	2589	22875	3999	22875	2560	3822	1575	3822	126	0	Not Reported	0		0											NA		NA		NA		NA	22875	22875	22875	3822	3822	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Pápateszéri Téglaipari Kft. 	161	19-09-501623	open	Account holder	Pápateszéri Téglaipari Kft.	Téglagyári utca	1	8556	Pápateszér	Hungary	161	Pápateszéri Téglagyár	HU-UHG5244-8A-04	2005-01-01				3.(g)	Téglagyári út	1	8556	Pápateszér	HU	47.375385146	17.690075987	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	9855	5818	9855	5997	9855	4048	6673	7513	6673	5437	6673	4092	6673	3663	6673	6203	5345/1996*****	6042	5252/4204*****	11697	5157/4613*****	8823	5062/4530*****	11720	4967/4448*****	NA	4870/4364*****	NA	4771/4281*****	NA	4674/4198*****	NA	9855	9855	9855	6673	6673	6673	6673	6673	7341	9456	9770	9592	9415	9234	9052	8872
Hungary	100-Holding Account	PICK SZEGED Szalámigyár és Húsüzem ZRt. 	162	06-10-000065	open	Account holder	PICK SZEGED Szalámigyár és Húsüzem ZRt.	Szabadkai út	18	6725	Szeged	Hungary	162	Pick Szeged Rt. Központi telepe (tüzeloberend.)	HU-UHG5378-1-04	2005-01-01				8.(b).I	Szabadkai út	18	6725	Szeged	HU	46.239600373	20.122274007	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12870	9562	12870	11885	12870	11059	13515	11261	13515	10465	13515	11073	13515	10765	13515	10638	8060	10010	7213	9273	6389	10199	5590	10653	4816	NA	4067	NA	3342	NA	2643	NA	12870	12870	12870	13515	13515	13515	13515	13515	8060	7213	6389	5590	4816	4067	3342	2643
Hungary	100-Holding Account	Piszkei Papír ZRt. f.a 	163	13-10-041039	closed	Account holder	Piszkei Papír ZRt. f.a	Rákóczi utca	161	2541	Lábatlan	Hungary	163	Piszkei Papír Rt. Kazánház	HU-UHG5561-10-04	2005-01-01	2010-03-09			6.(b)	Rákóczi utca	161	2541	Lábatlan	HU	47.756805174	18.467629243	9-Industrial plants for the production of (a) pulp from timber or other fibrous materials (b) paper and board	NA	NA	NA	NA	NA	NA	28123	24898	28123	24958	28123	25468	25148	16046	25148	0	0		0		0											NA		NA		NA		NA	28123	28123	28123	25148	25148	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Veolia Energia ZRt. 	164	13-10-041573	closed	Account holder	Veolia Energia ZRt.	Szabadság út	301.	2040	Budaörs	Hungary	164	Fejér Megyei Szent György Kórház	HU-UHG5199-1-04	2005-01-01					Seregélyesi utca	3	8000	Székesfehérvár	HU	47.191223116	18.436738962	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10086	9336	10086	9161	10086	8860	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	10086	10086	10086	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Veolia Energia ZRt. 	165	13-10-041573	closed	Account holder	Veolia Energia ZRt.	Szabadság út	301.	2040	Budaörs	Hungary	165	MÁV Rt. Bp. Nyugati pu. kazánház	HU-UHG5476-1-04	2005-01-01	2010-03-09				Teréz krt.	55-57	1062	Budapest	HU	47.191223116	18.436738962	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	10859	6809	10859	2798	10859	1823	6757	592	0	0	0		0		0											NA		NA		NA		NA	10859	10859	10859	6757	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Rába Energiaszolgáltató Kft. 	166	01-09-944154	open	Account holder	Rába Energiaszolgáltató Kft.	Martin út 1	22-24	9027	Győr	Hungary	166	Reptéri Kazántelep	HU-UHG5323-1-04	2005-01-01				1.(c)	Martin út	1	9027	Gyõr	HU	47.693489992	17.675946379	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	57319	25643	57319	35499	57319	31035	35226	23222	35226	25763	35226	29909	35226	9673	35226	9069	8794	13883	7870	6498	6972	6322	6102	6535	5260	NA	4444	NA	3656	NA	2896	NA	57319	57319	57319	35226	35226	35226	35226	35226	8794	7870	6972	6102	5260	4444	3656	2896
Hungary	100-Holding Account	RÁBA Futómû Gyártó és Kereskedelmi Kft. 	167	08-09-008494	open	Account holder	RÁBA Futómû Gyártó és Kereskedelmi Kft.	Martin út	1	9027	Gyõr	Hungary	167	Rába Futómu Kft. Reptéri telephely	HU-UHG5568-5-04	2005-01-01				2.(b)	Martin út	1	9027	Gyõr	HU	47.692786302	17.680334849	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	21219	16169	21219	14893	21219	13383	16045	12893	16045	5347	16045	7475	16045	6635	16045	6714	15256	6198	8935	5622	7914	5687	6923	5673	5965	NA	5036	NA	4138	NA	3273	NA	21219	21219	21219	16045	16045	16045	16045	16045	15256	8935	7914	6923	5965	5036	4138	3273
Hungary	100-Holding Account	RATH Hungária Tûzálló Kft 	168	01-09-901930	open	Account holder	RATH Hungária Tûzálló Kft	Porcelán utca	1	1106	Budapest	Hungary	168	Rath Hungária Tuzálló Rt.Téglagyár	HU-UHG5220-8A-04	2005-01-01				3.(g)	Porcelán utca	1	1106	Budapest	HU	47.486240986	19.168228755	32-Manufacture of ceramics	NA	NA	NA	NA	NA	NA	7671	8386	7671	7642	7671	7138	8616	6954	8616	6607	8616	6072	8616	6272	8616	5766	7061	6420	6939	5997	6814	6039	6689	5016	6562	NA	6434	NA	6304	NA	6175	NA	7671	7671	7671	8616	8616	8616	8616	8616	7061	6939	6814	6689	6562	6434	6304	6175
Hungary	100-Holding Account	Richter Gedeon Vegyészeti Gyár Nyilvánosan Mûködõ Rt. 	169	01-10-040944	open	Account holder	Richter Gedeon Vegyészeti Gyár Nyilvánosan Mûködõ Rt.	Gyömrõi út	19-21	1103	Budapest	Hungary	169	A Richter Gedeon Vegyészeti Gyár Rt. Kazántelep	HU-UHG5218-1-04	2005-01-01				4.(e)	Gyömrõi út	19-21	1103	Budapest	HU	47.473036	19.13888	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	25273	15551	25273	17203	25273	19852	15431	22954	15431	22383	15431	21504	15431	27336	15431	22378	45443	19619	44654	19442	43855	20789	43048	24422	42233	NA	41409	NA	40575	NA	39739	NA	25273	25273	25273	15431	15431	15431	15431	15431	45443	44654	43855	43048	42233	41409	40575	39739
Hungary	100-Holding Account	Samsung SDI Magyarország Gyártó és Értékesítõ ZRt. 'v.a.' 	170	13-10-040717	closed	Account holder	Samsung SDI Magyarország Gyártó és Értékesítõ ZRt. 'v.a.'	Ipartelep Hrsz	6901	2132	Göd	Hungary	170	Samsung SDI Magyarország Rt. képcsogyára	HU-UHG5604-1-04	2005-01-01	2014-08-25				Ipartelep Hrsz	6901	2132	Göd	HU	47.679265308	19.167309126	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	13988	9287	13988	12038	13988	6567	9215	2265	9215	1539	9215	1423	9215	1166	9215	1306	1885	732	0	137	0		0		0	NA	0	NA	0	NA	0	NA	13988	13988	13988	9215	9215	9215	9215	9215	1885	0	0	0	0	0	0	0
Hungary	100-Holding Account	SÁTO Tojásfeldolgozó és Kereskedelmi Kft. 	171	11-09-001771	closed	Account holder	SÁTO Tojásfeldolgozó és Kereskedelmi Kft.	Szél utca	4	1222	Budapest	Hungary	171	SÁTO Kft. Bp. Szél utcai telephelye	HU-UHG5638-1-04	2005-01-01					Szél utca	4	1222	Budapest	HU	47.418435888	19.034103486	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	938	594	938	174	938		NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	938	938	938	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	Tisza-Therm Fûtõerõmû Kft. 	172	05-09-009230	open	Account holder	Tisza-Therm Fûtõerõmû Kft.	Tisza út	1/d	3580	Tiszaújváros	Hungary	172	Tiszaújvárosi Fűtőerőmű	HU-UHG1814-1-04	2005-01-01				1.(c)	Tisza út	1/d	3580	Tiszaújváros	HU	47.926298365	21.046056631	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	34704	35094	34704	32203	34704	29434	32322	29581	32322	28692	32322	30002	32322	27934	32322	26753	16529	23480	14792	16696	13104	17337	11469	17586	9886	NA	8355	NA	6872	NA	5443	NA	34704	34704	34704	32322	32322	32322	32322	32322	16529	14792	13104	11469	9886	8355	6872	5443
Hungary	100-Holding Account	Veolia Energia ZRt. 	173	13-10-041573	open	Account holder	Veolia Energia ZRt.	Szabadság út	301.	2040	Budaörs	Hungary	173	SOTÁV Kft. telephelyén muködo gázmotoros eromu	HU-UHG5589-1-04	2005-01-01					Hõközpont utca	2	9400	Sopron	HU	47.675199347	16.597065068	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	37197	39191	37197	39579	37197	36761	36096	33376	36096	29001	36096	31127	36096	23448	36096	12810	6291	14365	5630	20153	9974	20972	8730	18865	7525	NA	6359	NA	5231	NA	4143	NA	37197	37197	37197	36096	36096	36096	36096	36096	6291	5630	9974	8730	7525	6359	5231	4143
Hungary	100-Holding Account	Soproni Erõmû Kft. 	174	08-09-019412	open	Account holder	Soproni Erõmû Kft.	Somfalvi utca	3	9400	Sopron	Hungary	174	Soproni Futoeromu Kft.	HU-UHG5221-1-04	2005-01-01				1.(c)	Somfalvi utca	3	9400	Sopron	HU	47.690127039	16.569969775	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	45276	34917	45276	37221	45276	35407	32159	33342	32159	32731	32159	30319	32159	21567	32159	15467	13614	14828	11940	12002	10497	11034	9187	12852	7920	NA	6692	NA	5505	NA	4360	NA	45276	45276	45276	32159	32159	32159	32159	32159	13614	11940	10497	9187	7920	6692	5505	4360
Hungary	100-Holding Account	Sopron Holding Vagyonkezelõ Zrt. 	175	08-10-001790	open	Account holder	Sopron Holding Vagyonkezelõ Zrt.	Verõ József utca	1	9400	Sopron	Hungary	175	Sopron Holding Zrt. Kofaragó téri Futomu	HU-UHG5237-1-04	2005-01-01					Hõközpont utca	2	9400	Sopron	HU	47.675199347	16.597065068	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	13112	7889	13112	4143	13112	3823	7266	4044	7266	4411	7266	3449	7266	6701	7266	9457	3029	9556	2710	5709	2401	5417	2100	4870	1809	NA	1528	NA	1256	NA	993	NA	13112	13112	13112	7266	7266	7266	7266	7266	3029	2710	2401	2100	1809	1528	1256	993
Hungary	100-Holding Account	R-GLASS Hungary Üvegipari Kft. 'f.a' 	176	12-09-005025	closed	Account holder	R-GLASS Hungary Üvegipari Kft. 'f.a'	Huta utca	1	3100	Salgótarján	Hungary	176	R-GLASS Hungary Kft.	HU-UHG5261-7-04	2005-01-01	2012-01-16			3.(e)	Huta utca	1	3100	Salgótarján	HU	48.097790016	19.801915737	7-Installations for the manufacture of glass including glass fibre	NA	NA	NA	NA	NA	NA	18594	20723	18594	17092	18594	21626	23920	18900	23920	9063	23920	7	23920	7	0	Not Reported										NA		NA		NA		NA	18594	18594	18594	23920	23920	23920	23920	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	SVT WAMSLER Háztartástechnikai ZRt. 	177	12-10-001509	closed	Account holder	SVT WAMSLER Háztartástechnikai ZRt.	Rákóczi út	53-55	3100	Salgótarján	Hungary	177	SVT WAMSLER Háztartástechnikai Rt.	HU-UHG5148-5-04	2005-01-01				2.(b)	Rákóczi út	53-55	3100	Salgótarján	HU	48.09427837	19.798401711	5-Installations for the production of pig iron or steel (primary or secondary fusion) including continuous casting	NA	NA	NA	NA	NA	NA	5582	5421	5582	5520	5582	5227	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	5582	5582	5582	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	SZETÁV Kft. 	178	06-09-022763	open	Account holder	SZETÁV Kft.	Vág utca	4.	6722	Szeged	Hungary	178	Szeged Észak I/A futomu	HU-UHG2662-1-05	2005-01-01					Vág utca	4	6724	Szeged	HU	46.266913842	20.146593643	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	5090	6113	5090	6242	5090	5335	5749	5577	5749	4381	5749	5398	5749	5119	5749	4402	3598	3648	3220	3006	2853	3421	2497	2667	2152	NA	1819	NA	1497	NA	1185	NA	5090	5090	5090	5749	5749	5749	5749	5749	3598	3220	2853	2497	2152	1819	1497	1185
Hungary	100-Holding Account	SZETÁV Kft. 	179	06-09-022763	open	Account holder	SZETÁV Kft.	Vág utca	4.	6722	Szeged	Hungary	179	Szeged Észak I/b futomu	HU-UHG2663-1-05	2005-01-01					Temetõ utca Hrsz	11489/9	6724	Szeged	HU	46.268480122	20.154785294	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	12935	12461	12935	10967	12935	9503	11477	9701	11477	8350	11477	9536	11477	11709	11477	12105	7501	11463	6713	9901	5946	11099	5202	11405	4481	NA	3784	NA	3109	NA	2460	NA	12935	12935	12935	11477	11477	11477	11477	11477	7501	6713	5946	5202	4481	3784	3109	2460
Hungary	100-Holding Account	SZETÁV Kft. 	180	06-09-022763	open	Account holder	SZETÁV Kft.	Vág utca	4.	6722	Szeged	Hungary	180	Szeged Felsováros I. futomu	HU-UHG2664-1-05	2005-01-01					Vajda utca Hrsz	10246/12	6724	Szeged	HU	46.233169425	20.139881916	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	6938	5407	6938	5422	6938	3677	4980	3075	4980	3144	4980	3309	4980	5314	4980	7010	3287	6534	2942	5479	2606	6277	2280	6587	1964	NA	1659	NA	1363	NA	1078	NA	6938	6938	6938	4980	4980	4980	4980	4980	3287	2942	2606	2280	1964	1659	1363	1078
Hungary	100-Holding Account	SZETÁV Kft. 	181	06-09-022763	open	Account holder	SZETÁV Kft.	Vág utca	4.	6722	Szeged	Hungary	181	Szeged Felsováros II. futomu	HU-UHG2665-1-05	2005-01-01					Tápai utca Hrsz	10313/13	6723	Szeged	HU	46.261167617	20.169163699	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	7511	12803	7511	13692	7511	12235	12611	12769	12611	12177	12611	11956	12611	11794	12611	8897	6992	7229	6257	6074	5543	6665	4852	6807	4182	NA	3534	NA	2907	NA	2303	NA	7511	7511	7511	12611	12611	12611	12611	12611	6992	6257	5543	4852	4182	3534	2907	2303
Hungary	100-Holding Account	SZETÁV Kft. 	182	06-09-022763	open	Account holder	SZETÁV Kft.	Vág utca	4.	6722	Szeged	Hungary	182	Szegedi Hoszolgáltató Kft. Rókusi Futomu	HU-UHG2666-1-05	2005-01-01					Fûtõmû utca Hrsz	16297/33	6723	Szeged	HU	46.273058547	20.138259159	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	10399	8086	10399	7855	10399	6779	7447	5959	7447	6742	8276	9446	7447	10693	7447	11653	5748	10733	5144	9378	4556	10485	3987	11028	3434	NA	2899	NA	2382	NA	1885	NA	10399	10399	10399	7447	7447	8276	7447	7447	5748	5144	4556	3987	3434	2899	2382	1885
Hungary	100-Holding Account	Szegedi Tudományegyetem 	183	15237-26/2006	closed	Account holder	Szegedi Tudományegyetem	Dugonics tér	13	6725	Szeged	Hungary	183	Szegedi Tudományegyetem Központi Kazánház	HU-UHG2817-1-05	2005-01-01					Semmelweis utca	8	6725	Szeged	HU	46.241812362	20.146655826	1-Combustion installations with a rated thermal input exceeding 20 MW	NA	NA	NA	NA	NA	NA	12116	8263	12116	7709	12116	7166	NA		NA		NA	Not Reported	NA		NA											NA		NA		NA		NA	12116	12116	12116	0	0	0	0	0	0	0	0	0	0	0	0	0
Hungary	100-Holding Account	SZÉPHŐ Székesfehérvári Épületfenntartó és Hőszolgáltató Zrt. 	184	07-10-001064	open	Account holder	SZÉPHŐ Székesfehérvári Épületfenntartó és Hőszolgáltató Zrt.	Honvéd u.1.	1/b	8000	Székesfehérvár	Hungary	184	SZÉPHŐ Zrt. Királysori Fűtőerőmű	HU-UHG5145-1-04	2005-01-01				1.(c)	Királysor	1/b	8000	Székesfehérvár	HU	47.194178684	18.422636565	20-Combustion of fuels	NA	NA	NA	NA	NA	NA	59259	61464	59259	49593	59259	29512	56610	26555	56610	25703	56610	25635	92787	25062	56610	31237	31254	30469	27602	31897	24452	32963	21403	21620	18449	NA	15590	NA	12824	NA	10158	NA	59259	59259	59259	56610	56610	56610	92787	56610	31254	27602	24452	21403	18449	15590	12824	10158
Hungary	100-Holding Account	Szema Makó Téglagyártó Kft. 	185	06-09-005207	closed	Account holder	Szema Makó Téglagyártó Kft.	Járandó utca	124/4	6900	Makó	Hungary	185	Szema Makó Téglagyártó Kft.	HU-UHG5229-8A-04	2005-01-01	2012-12-31			3.(g)	Járandó utca	124/4	6900	Makó	HU	46.238784454	20.50758657	8-Installations for the manufacture of ceramic products by firing, in particular roofing tiles, bricks, refractory bricks, tiles, stoneware or porcelain	NA	NA	NA	NA	NA	NA	5062	3391	5062	3515	5062	4683	5209	4186	5209	1590	5209	133	5209	64	5209	9										NA		NA		NA		NA	5062	5062	5062	5209	5209	5209	5209	5209	0	0	0	0	0	0	0	0
